,node1,node2,link
5272,7061,9033,0
5273,8766,8098,0
5274,3168,7044,0
5275,9815,7728,0
5276,8329,5426,0
5277,9034,9435,0
5278,6399,5865,0
5279,7651,9333,0
5280,8826,7044,0
5281,5524,718,0
5282,3732,7848,0
5283,4803,9238,0
5284,2615,8364,0
5285,9209,2660,0
5286,8417,8060,0
5287,6771,2071,0
5288,254,4451,0
5289,9131,6452,0
5290,5290,2576,0
5291,8884,9740,0
5292,9969,8461,0
5293,5549,4112,0
5294,6555,356,0
5295,2931,5523,0
5296,9093,886,0
5297,9522,5124,0
5298,8942,8688,0
5299,7348,2668,0
5300,42,6883,0
5301,8417,4347,0
5302,5618,1379,0
5303,1941,5557,0
5304,4668,1347,0
5305,6729,4326,0
5306,8825,139,0
5307,4495,7968,0
5308,3567,3732,0
5309,4206,6764,0
5310,2462,8977,0
5311,1213,4934,0
5312,6276,9777,0
5313,9305,7455,0
5314,7879,8862,0
5315,1916,7747,0
5316,1272,8340,0
5317,1906,5840,0
5318,8864,5037,0
5319,669,8730,0
5320,4014,4111,0
5321,4301,6886,0
5322,1768,7154,0
5323,3270,8094,0
5324,5871,6285,0
5325,9337,2585,0
5326,7664,717,0
5327,1876,1694,0
5328,679,1014,0
5329,6081,7400,0
5330,9928,205,0
5331,9382,8650,0
5332,1601,2463,0
5333,3103,8786,0
5334,3543,1981,0
5335,8108,6923,0
5336,5300,6844,0
5337,1712,5859,0
5338,757,8737,0
5339,9743,9582,0
5340,8623,7958,0
5341,2655,1100,0
5342,1681,1141,0
5343,9076,5379,0
5344,1681,3466,0
5345,5935,5617,0
5346,1286,3835,0
5347,935,5225,0
5348,2973,8555,0
5349,5848,2831,0
5350,5514,7407,0
5351,4113,8137,0
5352,8256,5678,0
5353,4153,9449,0
5354,5943,4475,0
5355,5529,9343,0
5356,3493,8412,0
5357,2706,7130,0
5358,6576,5736,0
5359,219,5186,0
5360,9864,9579,0
5361,8139,4630,0
5362,260,917,0
5363,8994,4487,0
5364,6615,7897,0
5365,872,8243,0
5366,4596,4119,0
5367,2126,1962,0
5368,5396,7483,0
5369,8316,3847,0
5370,7212,3881,0
5371,6200,7645,0
5372,3732,1937,0
5373,2012,8725,0
5374,6543,6275,0
5375,4471,1450,0
5376,5951,2843,0
5377,4464,5657,0
5378,9241,5719,0
5379,1239,9754,0
5380,8455,8985,0
5381,7149,2344,0
5382,94,8447,0
5383,9811,7659,0
5384,2848,668,0
5385,1741,6174,0
5386,2149,7494,0
5387,6285,382,0
5388,5162,7687,0
5389,5333,180,0
5390,8600,3840,0
5391,8565,2564,0
5392,3756,4942,0
5393,8911,9644,0
5394,874,252,0
5395,9497,7351,0
5396,9110,4564,0
5397,1460,5683,0
5398,3732,9284,0
5399,6551,1231,0
5400,1819,9755,0
5401,7029,3605,0
5402,9618,7483,0
5403,7604,7128,0
5404,7053,9299,0
5405,5172,5263,0
5406,2803,8132,0
5407,1126,4003,0
5408,6823,6152,0
5409,8612,2214,0
5410,7459,1937,0
5411,6030,4656,0
5412,6695,2097,0
5413,8836,4722,0
5414,4891,3559,0
5415,7771,4322,0
5416,1769,4743,0
5417,9324,2707,0
5418,4803,8897,0
5419,7063,2063,0
5420,4735,5699,0
5421,6277,6854,0
5422,2918,6522,0
5423,2262,2739,0
5424,2294,7216,0
5425,2552,8087,0
5426,7493,9203,0
5427,9019,4320,0
5428,2279,2388,0
5429,2294,1566,0
5430,9155,8335,0
5431,9661,344,0
5432,6650,897,0
5433,2317,4055,0
5434,9795,3638,0
5435,7945,9854,0
5436,6675,9572,0
5437,1093,9296,0
5438,8242,4723,0
5439,3979,2837,0
5440,7667,6429,0
5441,5271,6762,0
5442,3272,9088,0
5443,539,3576,0
5444,6911,9611,0
5445,1666,5206,0
5446,4031,6562,0
5447,4628,3609,0
5448,5110,8650,0
5449,9415,351,0
5450,7989,3197,0
5451,6371,8314,0
5452,3115,4662,0
5453,1725,7396,0
5454,9006,3363,0
5455,3118,4680,0
5456,4198,9425,0
5457,5798,2246,0
5458,712,8330,0
5459,4228,9544,0
5460,5964,962,0
5461,9889,8566,0
5462,6039,9434,0
5463,2571,3913,0
5464,8376,9115,0
5465,6219,5852,0
5466,9011,7734,0
5467,3207,6500,0
5468,8267,3021,0
5469,6479,5742,0
5470,8347,7921,0
5471,2718,2297,0
5472,3865,3868,0
5473,3126,248,0
5474,4561,7331,0
5475,9506,6817,0
5476,7373,8214,0
5477,4529,2820,0
5478,578,8365,0
5479,258,6308,0
5480,8424,6231,0
5481,2766,1047,0
5482,1567,8787,0
5483,4698,3906,0
5484,45,3174,0
5485,8483,8147,0
5486,1312,7676,0
5487,35,6412,0
5488,3472,8904,0
5489,7462,4528,0
5490,6806,6099,0
5491,1493,5256,0
5492,8684,2498,0
5493,6260,1527,0
5494,2175,7266,0
5495,1953,1959,0
5496,5855,6185,0
5497,43,580,0
5498,7974,8826,0
5499,4144,1867,0
5500,7853,7768,0
5501,5211,9542,0
5502,4027,8115,0
5503,2940,1769,0
5504,6118,7799,0
5505,3484,7853,0
5506,2774,5889,0
5507,3865,4674,0
5508,8561,4568,0
5509,8653,7052,0
5510,3713,7741,0
5511,8248,8799,0
5512,3021,1057,0
5513,341,7799,0
5514,8789,9074,0
5515,1666,7784,0
5516,864,7551,0
5517,2955,7755,0
5518,5272,7612,0
5519,6622,4958,0
5520,7716,7330,0
5521,5469,9191,0
5522,3690,3685,0
5523,4996,8741,0
5524,1428,4540,0
5525,3164,3207,0
5526,4324,1327,0
5527,4245,5380,0
5528,7223,5908,0
5529,3064,2603,0
5530,1941,3199,0
5531,4644,3924,0
5532,886,7945,0
5533,9728,1846,0
5534,1367,9601,0
5535,933,7284,0
5536,512,8025,0
5537,660,8653,0
5538,7313,224,0
5539,7904,749,0
5540,6184,5602,0
5541,5595,649,0
5542,8858,7613,0
5543,5507,1769,0
5544,8828,7615,0
5545,3469,5037,0
5546,6987,6793,0
5547,3896,5329,0
5548,139,4368,0
5549,4243,3814,0
5550,4254,360,0
5551,9623,5064,0
5552,7768,1996,0
5553,2770,9042,0
5554,231,1533,0
5555,4883,5372,0
5556,5746,3721,0
5557,3781,7346,0
5558,3831,7457,0
5559,7345,9262,0
5560,3369,4504,0
5561,2744,2734,0
5562,8281,9293,0
5563,526,8359,0
5564,2875,370,0
5565,4600,2356,0
5566,8386,5089,0
5567,4825,7991,0
5568,1920,8034,0
5569,8847,485,0
5570,6544,3611,0
5571,9935,392,0
5572,2241,5556,0
5573,7846,9199,0
5574,6160,6272,0
5575,8625,4915,0
5576,1767,7595,0
5577,1328,2972,0
5578,7000,533,0
5579,943,9256,0
5580,5230,675,0
5581,5225,8210,0
5582,2008,1921,0
5583,6096,7902,0
5584,5074,918,0
5585,692,8868,0
5586,565,441,0
5587,8342,1096,0
5588,9399,1585,0
5589,824,2112,0
5590,8793,3083,0
5591,2167,8821,0
5592,1107,7632,0
5593,3594,5876,0
5594,8014,3817,0
5595,7330,3646,0
5596,2013,2214,0
5597,5730,9428,0
5598,5139,4386,0
5599,9766,7395,0
5600,5913,6792,0
5601,8139,4899,0
5602,9344,9534,0
5603,3150,5857,0
5604,3987,9248,0
5605,9719,6453,0
5606,6658,5921,0
5607,9905,8688,0
5608,946,4155,0
5609,2646,5040,0
5610,8975,1839,0
5611,6658,4475,0
5612,9320,4331,0
5613,1277,4158,0
5614,6498,4695,0
5615,5252,9881,0
5616,7395,4024,0
5617,4923,4400,0
5618,4399,2733,0
5619,3961,7475,0
5620,4447,5307,0
5621,3875,2923,0
5622,727,3093,0
5623,9845,2506,0
5624,6314,6682,0
5625,1231,3451,0
5626,1285,3889,0
5627,7420,3229,0
5628,4601,5225,0
5629,4357,7354,0
5630,2040,378,0
5631,1725,7592,0
5632,9895,5102,0
5633,8417,4496,0
5634,914,6904,0
5635,8769,5216,0
5636,6285,8940,0
5637,9467,4273,0
5638,8195,2770,0
5639,3852,6021,0
5640,484,3864,0
5641,7826,6834,0
5642,9195,1542,0
5643,3569,3016,0
5644,6243,4000,0
5645,8328,4810,0
5646,9483,3843,0
5647,2133,1305,0
5648,7675,3973,0
5649,8786,5123,0
5650,9342,188,0
5651,8596,983,0
5652,9376,5861,0
5653,1109,2895,0
5654,476,9184,0
5655,8996,5761,0
5656,1233,5068,0
5657,2314,8498,0
5658,8133,5879,0
5659,5419,1045,0
5660,6264,7747,0
5661,9891,6725,0
5662,7848,6893,0
5663,9864,609,0
5664,4141,3305,0
5665,815,1494,0
5666,4856,6401,0
5667,4567,5180,0
5668,1120,2346,0
5669,2435,713,0
5670,241,9251,0
5671,7181,9920,0
5672,6067,7809,0
5673,8592,3587,0
5674,6143,6396,0
5675,5357,2493,0
5676,3632,1695,0
5677,497,823,0
5678,8107,8230,0
5679,2636,2275,0
5680,8503,5593,0
5681,8515,8878,0
5682,3965,1953,0
5683,6086,9915,0
5684,4023,8823,0
5685,2404,5509,0
5686,4762,7062,0
5687,153,1182,0
5688,8006,377,0
5689,6094,9118,0
5690,8739,4950,0
5691,1240,5572,0
5692,3741,4375,0
5693,1397,8715,0
5694,2435,2802,0
5695,4413,7835,0
5696,855,7712,0
5697,5994,8662,0
5698,5261,986,0
5699,6252,3512,0
5700,8784,6839,0
5701,1464,6321,0
5702,3019,4731,0
5703,1700,9712,0
5704,8554,622,0
5705,5800,1050,0
5706,9239,6164,0
5707,2520,5022,0
5708,2265,1136,0
5709,4796,232,0
5710,8382,6921,0
5711,4445,2827,0
5712,8606,2368,0
5713,4044,3887,0
5714,5029,1597,0
5715,7403,5048,0
5716,725,6782,0
5717,904,9870,0
5718,2101,7590,0
5719,3447,8954,0
5720,7868,8313,0
5721,6743,1017,0
5722,5623,1115,0
5723,4030,7379,0
5724,3510,4528,0
5725,9840,1699,0
5726,8509,8371,0
5727,2312,6927,0
5728,9124,2123,0
5729,7478,3774,0
5730,9572,1920,0
5731,5765,7981,0
5732,4072,1871,0
5733,6925,6,0
5734,7156,6674,0
5735,3552,5710,0
5736,8575,8327,0
5737,2497,2060,0
5738,9353,1123,0
5739,9056,6603,0
5740,6715,1931,0
5741,8520,1550,0
5742,8794,5654,0
5743,5618,8439,0
5744,9450,2007,0
5745,4301,808,0
5746,6913,4711,0
5747,8006,724,0
5748,9681,583,0
5749,2747,7305,0
5750,1851,385,0
5751,9531,3124,0
5752,9411,4948,0
5753,5079,4163,0
5754,5305,5596,0
5755,6065,401,0
5756,3469,1354,0
5757,8511,9511,0
5758,1969,1546,0
5759,7638,2588,0
5760,2839,285,0
5761,199,6424,0
5762,4883,5004,0
5763,6132,6009,0
5764,6211,2147,0
5765,2156,8574,0
5766,713,124,0
5767,9209,9456,0
5768,8249,8325,0
5769,4956,3857,0
5770,954,2561,0
5771,8955,9296,0
5772,4892,2403,0
5773,592,6235,0
5774,5591,5,0
5775,8178,7446,0
5776,4876,38,0
5777,3467,4024,0
5778,4848,5198,0
5779,4956,1067,0
5780,752,6607,0
5781,9998,7944,0
5782,6687,3754,0
5783,2409,8035,0
5784,2901,6245,0
5785,1442,15,0
5786,1475,8823,0
5787,915,8724,0
5788,9088,1279,0
5789,7542,1067,0
5790,7693,5113,0
5791,6594,3691,0
5792,2996,1316,0
5793,3608,9711,0
5794,7776,6966,0
5795,6133,7107,0
5796,868,7921,0
5797,2620,6941,0
5798,7222,3371,0
5799,4062,3203,0
5800,2642,5588,0
5801,3912,9957,0
5802,2018,6653,0
5803,358,4192,0
5804,8786,7571,0
5805,2317,1672,0
5806,2396,3335,0
5807,4369,2106,0
5808,5240,7207,0
5809,1195,3153,0
5810,3864,4743,0
5811,8734,4911,0
5812,4107,9718,0
5813,796,262,0
5814,4615,4539,0
5815,9946,2391,0
5816,153,9432,0
5817,416,5724,0
5818,8644,5068,0
5819,8302,3642,0
5820,9171,3798,0
5821,8790,8589,0
5822,9867,9618,0
5823,5908,6345,0
5824,4080,2105,0
5825,9879,7483,0
5826,9562,4859,0
5827,4117,2488,0
5828,8222,5125,0
5829,6912,348,0
5830,4050,1369,0
5831,8444,4193,0
5832,6020,432,0
5833,1738,4382,0
5834,2441,1697,0
5835,6357,7652,0
5836,1931,9792,0
5837,8891,2858,0
5838,3752,5977,0
5839,8133,4377,0
5840,3303,9667,0
5841,9337,2905,0
5842,6265,6038,0
5843,3726,781,0
5844,3924,7697,0
5845,8909,2960,0
5846,2925,7075,0
5847,8857,1450,0
5848,7587,1964,0
5849,1290,5686,0
5850,540,2388,0
5851,7276,2686,0
5852,3193,1582,0
5853,5540,5414,0
5854,9994,9315,0
5855,5849,9492,0
5856,3156,6421,0
5857,5070,8227,0
5858,6812,1886,0
5859,8801,7066,0
5860,5212,6952,0
5861,4627,3719,0
5862,7571,6379,0
5863,4032,5321,0
5864,915,4843,0
5865,6379,5828,0
5866,9816,6462,0
5867,593,683,0
5868,709,8447,0
5869,2704,2372,0
5870,8330,6314,0
5871,8103,300,0
5872,8129,774,0
5873,6862,4751,0
5874,5962,9713,0
5875,5536,1976,0
5876,5622,5556,0
5877,9681,2569,0
5878,1278,8633,0
5879,6482,7934,0
5880,3208,8910,0
5881,3672,4049,0
5882,8992,8049,0
5883,5580,899,0
5884,4302,1329,0
5885,5590,8210,0
5886,7951,7277,0
5887,532,4293,0
5888,8509,9065,0
5889,2505,9698,0
5890,7396,1574,0
5891,1774,557,0
5892,3581,568,0
5893,7989,497,0
5894,8927,2792,0
5895,5559,4191,0
5896,6618,695,0
5897,4338,1180,0
5898,6666,2517,0
5899,1653,2368,0
5900,4243,9693,0
5901,1309,9568,0
5902,1249,1034,0
5903,6498,4192,0
5904,7719,753,0
5905,1613,5532,0
5906,9762,5733,0
5907,9777,9940,0
5908,5740,7096,0
5909,7625,7635,0
5910,5667,8342,0
5911,6322,1837,0
5912,9485,6234,0
5913,3916,3604,0
5914,4123,9890,0
5915,9492,977,0
5916,9181,3108,0
5917,1339,8954,0
5918,1063,4856,0
5919,9227,4730,0
5920,8421,9278,0
5921,5909,7481,0
5922,338,4942,0
5923,5300,5079,0
5924,6115,9172,0
5925,9452,9477,0
5926,8992,1599,0
5927,7725,5435,0
5928,8882,2825,0
5929,8149,4690,0
5930,5237,5195,0
5931,5410,6331,0
5932,6099,1315,0
5933,7437,7338,0
5934,4572,6006,0
5935,2345,5140,0
5936,3993,8485,0
5937,8118,4195,0
5938,979,8386,0
5939,1096,7502,0
5940,632,2755,0
5941,2714,1221,0
5942,7463,3271,0
5943,4392,2778,0
5944,6645,4573,0
5945,6699,5497,0
5946,3834,705,0
5947,930,6897,0
5948,4159,8544,0
5949,1861,568,0
5950,2900,8081,0
5951,2895,9406,0
5952,7556,6725,0
5953,6917,6373,0
5954,3241,3943,0
5955,4573,5013,0
5956,2220,7450,0
5957,9128,7941,0
5958,4808,3563,0
5959,3447,5648,0
5960,2935,8155,0
5961,8272,7670,0
5962,247,9787,0
5963,4256,2509,0
5964,6432,7872,0
5965,6083,5461,0
5966,5345,7392,0
5967,9550,9417,0
5968,7784,1828,0
5969,6248,7551,0
5970,651,731,0
5971,9122,3203,0
5972,2328,7145,0
5973,916,6187,0
5974,6731,2464,0
5975,7551,6214,0
5976,9116,4568,0
5977,5904,2348,0
5978,8035,2899,0
5979,254,1033,0
5980,9559,8942,0
5981,5579,2809,0
5982,4923,268,0
5983,6909,8960,0
5984,2067,1779,0
5985,3583,2110,0
5986,4756,284,0
5987,260,6711,0
5988,8724,6422,0
5989,8764,1129,0
5990,5255,4751,0
5991,2727,9755,0
5992,5509,8611,0
5993,4662,9606,0
5994,1497,88,0
5995,772,5790,0
5996,2386,4442,0
5997,6801,7419,0
5998,3720,5542,0
5999,8486,3130,0
6000,2302,1047,0
6001,6469,5204,0
6002,2137,3133,0
6003,6875,7876,0
6004,6032,1595,0
6005,693,7001,0
6006,7916,9224,0
6007,5912,4257,0
6008,5010,175,0
6009,2410,1012,0
6010,6344,486,0
6011,6264,8641,0
6012,6968,3969,0
6013,6400,6137,0
6014,9578,6632,0
6015,8020,3392,0
6016,1611,4597,0
6017,2818,2793,0
6018,8500,26,0
6019,9966,9206,0
6020,8901,9515,0
6021,6930,1353,0
6022,2656,6085,0
6023,8453,457,0
6024,5170,3667,0
6025,1917,6981,0
6026,5716,6754,0
6027,8486,2435,0
6028,6097,8373,0
6029,7470,8846,0
6030,7974,4251,0
6031,4676,813,0
6032,4359,7780,0
6033,1404,1783,0
6034,7876,4733,0
6035,5106,1837,0
6036,7329,8574,0
6037,1047,5560,0
6038,8585,6069,0
6039,4063,8871,0
6040,2710,6669,0
6041,7180,1392,0
6042,3245,8439,0
6043,8571,2093,0
6044,5652,3984,0
6045,5117,5299,0
6046,9889,9421,0
6047,3167,9682,0
6048,9021,5558,0
6049,9209,4588,0
6050,8786,1584,0
6051,1700,7377,0
6052,4209,3228,0
6053,2235,2867,0
6054,1184,622,0
6055,5095,7754,0
6056,8911,8566,0
6057,3985,4517,0
6058,6913,8453,0
6059,7249,8601,0
6060,9844,4798,0
6061,8060,2082,0
6062,6881,9937,0
6063,5980,3204,0
6064,3934,289,0
6065,7411,8074,0
6066,2747,7968,0
6067,2101,2301,0
6068,3331,8498,0
6069,5763,8586,0
6070,7935,9764,0
6071,8282,525,0
6072,4271,7109,0
6073,8930,6506,0
6074,750,5668,0
6075,1309,6674,0
6076,5422,8173,0
6077,8592,7894,0
6078,5374,1412,0
6079,9660,9822,0
6080,2420,4926,0
6081,5744,1180,0
6082,4464,5599,0
6083,1793,8542,0
6084,2112,3367,0
6085,7367,5151,0
6086,3974,2147,0
6087,451,8194,0
6088,9447,9583,0
6089,9411,3916,0
6090,8138,6356,0
6091,8016,1905,0
6092,4598,5787,0
6093,8302,5086,0
6094,6261,5813,0
6095,4057,3675,0
6096,5205,4513,0
6097,1128,2152,0
6098,4694,6301,0
6099,4600,7022,0
6100,5601,9420,0
6101,3619,3171,0
6102,3024,8724,0
6103,8510,8345,0
6104,8072,1194,0
6105,2498,8050,0
6106,2569,1841,0
6107,3687,7027,0
6108,732,5273,0
6109,3058,672,0
6110,3992,2229,0
6111,198,7262,0
6112,8450,9451,0
6113,7722,9960,0
6114,5638,1720,0
6115,9610,9582,0
6116,8654,6794,0
6117,1840,1213,0
6118,4276,9210,0
6119,319,6155,0
6120,1517,6181,0
6121,5612,9238,0
6122,9343,4772,0
6123,6054,1053,0
6124,1428,6140,0
6125,4191,3155,0
6126,8616,4103,0
6127,4497,3800,0
6128,8679,2776,0
6129,6442,6914,0
6130,3287,7381,0
6131,5538,7664,0
6132,7525,8042,0
6133,4173,5759,0
6134,6541,4862,0
6135,9169,1991,0
6136,2291,4254,0
6137,7274,1257,0
6138,7868,924,0
6139,1650,6760,0
6140,7417,7571,0
6141,469,8862,0
6142,3160,8603,0
6143,9068,9744,0
6144,5541,8611,0
6145,9018,309,0
6146,5381,1077,0
6147,5913,7445,0
6148,7876,7010,0
6149,55,9183,0
6150,8594,8515,0
6151,9059,9190,0
6152,2285,251,0
6153,6369,6067,0
6154,2096,4341,0
6155,5005,1512,0
6156,6373,2319,0
6157,5120,2275,0
6158,8831,708,0
6159,4593,1711,0
6160,1267,8904,0
6161,9353,6704,0
6162,2779,7858,0
6163,8376,6511,0
6164,61,3999,0
6165,864,5477,0
6166,306,9563,0
6167,9976,7790,0
6168,8657,3745,0
6169,4477,1144,0
6170,7166,8418,0
6171,4013,3577,0
6172,9743,6892,0
6173,2198,7740,0
6174,1149,3879,0
6175,8063,7509,0
6176,4610,152,0
6177,2724,673,0
6178,1425,1218,0
6179,8769,6716,0
6180,4855,4635,0
6181,3409,8230,0
6182,5907,5332,0
6183,5710,2897,0
6184,6330,4113,0
6185,4057,3220,0
6186,4604,4470,0
6187,4355,6869,0
6188,1269,1728,0
6189,8573,1731,0
6190,563,4520,0
6191,2188,1027,0
6192,3110,8572,0
6193,2840,4596,0
6194,4702,1364,0
6195,7754,6571,0
6196,260,8448,0
6197,3819,697,0
6198,2840,5302,0
6199,699,1571,0
6200,5191,3311,0
6201,9997,5997,0
6202,3241,2181,0
6203,5704,8926,0
6204,9879,9611,0
6205,2898,619,0
6206,8446,8740,0
6207,430,5061,0
6208,4329,6169,0
6209,7172,2445,0
6210,2185,6718,0
6211,4476,5344,0
6212,6693,4256,0
6213,8618,174,0
6214,4464,1715,0
6215,6943,6388,0
6216,3869,1917,0
6217,4634,4926,0
6218,2999,1207,0
6219,1254,392,0
6220,4668,4896,0
6221,9287,3005,0
6222,2969,8926,0
6223,49,3846,0
6224,5215,675,0
6225,554,640,0
6226,8756,6294,0
6227,4461,3100,0
6228,7041,6298,0
6229,288,1219,0
6230,7068,7268,0
6231,9492,5135,0
6232,7716,7530,0
6233,4980,1296,0
6234,771,6567,0
6235,3738,1663,0
6236,8897,4569,0
6237,2294,2767,0
6238,6485,9682,0
6239,7479,6364,0
6240,4094,5656,0
6241,3110,8340,0
6242,872,8835,0
6243,9149,7610,0
6244,6573,7702,0
6245,1863,2517,0
6246,9625,5467,0
6247,479,3386,0
6248,6378,8455,0
6249,3611,8610,0
6250,1741,9731,0
6251,5823,9769,0
6252,6363,1999,0
6253,6563,4245,0
6254,2244,5674,0
6255,8374,6236,0
6256,2829,3700,0
6257,5215,1973,0
6258,2755,6017,0
6259,4471,1113,0
6260,5473,7066,0
6261,4715,8212,0
6262,1697,1889,0
6263,600,4748,0
6264,7230,5628,0
6265,3220,3604,0
6266,3555,3576,0
6267,5394,8200,0
6268,1102,6012,0
6269,4511,5622,0
6270,2227,5586,0
6271,6830,8196,0
6272,6022,9879,0
6273,8405,6835,0
6274,5836,7064,0
6275,8516,6130,0
6276,6218,6726,0
6277,2459,9702,0
6278,2991,5668,0
6279,2790,1566,0
6280,3939,7174,0
6281,5412,4416,0
6282,693,7779,0
6283,721,350,0
6284,747,891,0
6285,7174,8243,0
6286,9279,2392,0
6287,49,2856,0
6288,1614,722,0
6289,9056,3402,0
6290,3285,2925,0
6291,7890,7540,0
6292,1581,6356,0
6293,99,6198,0
6294,3908,9671,0
6295,4546,4194,0
6296,2286,8411,0
6297,499,3124,0
6298,6361,505,0
6299,7928,705,0
6300,1351,6743,0
6301,8698,9733,0
6302,9987,5563,0
6303,3599,4800,0
6304,8517,5507,0
6305,3173,324,0
6306,7848,9441,0
6307,73,792,0
6308,3565,1486,0
6309,8132,4883,0
6310,7316,4779,0
6311,9431,6901,0
6312,1554,2860,0
6313,8163,6559,0
6314,9384,2198,0
6315,7028,6597,0
6316,3082,3459,0
6317,8540,5622,0
6318,9272,5142,0
6319,3826,8254,0
6320,2546,8385,0
6321,3474,977,0
6322,4322,4798,0
6323,5170,5001,0
6324,8994,2482,0
6325,6547,2445,0
6326,1723,1520,0
6327,1106,2141,0
6328,2667,1723,0
6329,1992,1677,0
6330,1849,5410,0
6331,7389,546,0
6332,7039,1800,0
6333,9384,7057,0
6334,3161,6222,0
6335,861,176,0
6336,6408,4384,0
6337,7878,9299,0
6338,7530,7629,0
6339,196,2739,0
6340,3263,4015,0
6341,13,5189,0
6342,4533,3155,0
6343,6618,4315,0
6344,7358,8725,0
6345,3352,7511,0
6346,3961,322,0
6347,2774,8506,0
6348,7109,3015,0
6349,7028,6173,0
6350,7036,9318,0
6351,6470,70,0
6352,9116,8704,0
6353,7664,6834,0
6354,3260,3979,0
6355,1691,2559,0
6356,2282,8097,0
6357,8204,6743,0
6358,3974,9970,0
6359,9505,6456,0
6360,853,9988,0
6361,3349,6459,0
6362,5459,9962,0
6363,343,2164,0
6364,513,9675,0
6365,3880,6347,0
6366,4756,5297,0
6367,5412,1296,0
6368,2570,7348,0
6369,7822,3676,0
6370,9645,8086,0
6371,1478,5610,0
6372,2315,5254,0
6373,1169,3952,0
6374,1603,6418,0
6375,8636,9678,0
6376,1409,9351,0
6377,782,8055,0
6378,4398,6229,0
6379,1708,8847,0
6380,6470,8792,0
6381,7917,456,0
6382,1460,7423,0
6383,7792,1486,0
6384,4230,3889,0
6385,4032,5975,0
6386,7560,5244,0
6387,9353,6175,0
6388,1417,3330,0
6389,3855,7318,0
6390,8216,3688,0
6391,9859,2006,0
6392,4089,7258,0
6393,3072,5948,0
6394,4768,1467,0
6395,2180,1482,0
6396,7821,2294,0
6397,6722,7391,0
6398,3291,8401,0
6399,9164,7924,0
6400,5967,6949,0
6401,3847,8582,0
6402,2557,2664,0
6403,2236,1948,0
6404,6493,3900,0
6405,1726,742,0
6406,8530,2532,0
6407,3477,5097,0
6408,794,7391,0
6409,5528,5827,0
6410,2227,2231,0
6411,7018,4173,0
6412,10,5951,0
6413,7747,4070,0
6414,3156,1863,0
6415,2682,8348,0
6416,5749,3317,0
6417,7201,8113,0
6418,6316,502,0
6419,8204,1547,0
6420,9859,1719,0
6421,7792,7462,0
6422,3253,9957,0
6423,8108,1053,0
6424,8684,9,0
6425,3993,3129,0
6426,7247,216,0
6427,495,2454,0
6428,5710,7328,0
6429,7126,7536,0
6430,5560,3344,0
6431,8507,352,0
6432,2823,9036,0
6433,5357,8084,0
6434,6252,351,0
6435,2898,3930,0
6436,3024,2265,0
6437,7477,4100,0
6438,2931,8288,0
6439,7378,9752,0
6440,8444,1603,0
6441,7660,1092,0
6442,4474,6076,0
6443,3332,9225,0
6444,5680,3830,0
6445,633,5459,0
6446,1462,9252,0
6447,5162,8009,0
6448,3187,4726,0
6449,680,4748,0
6450,1862,3352,0
6451,5288,44,0
6452,6270,1706,0
6453,328,2503,0
6454,7552,47,0
6455,5388,9200,0
6456,1973,3479,0
6457,1520,5424,0
6458,4198,7965,0
6459,6266,662,0
6460,1023,9354,0
6461,4218,7377,0
6462,3399,3831,0
6463,2149,2178,0
6464,9367,3464,0
6465,7784,1033,0
6466,2516,8325,0
6467,8941,9598,0
6468,8236,5993,0
6469,9515,3949,0
6470,1321,7473,0
6471,9279,2988,0
6472,5330,7188,0
6473,5664,5485,0
6474,4237,838,0
6475,3377,1959,0
6476,2795,1332,0
6477,365,2417,0
6478,9199,9698,0
6479,6957,4634,0
6480,7438,6567,0
6481,3974,4194,0
6482,5312,637,0
6483,4711,4388,0
6484,2975,8542,0
6485,2235,6929,0
6486,8765,3182,0
6487,5375,8700,0
6488,8229,668,0
6489,127,6853,0
6490,7906,449,0
6491,9541,8124,0
6492,7524,2899,0
6493,8304,9822,0
6494,3890,8313,0
6495,5707,1180,0
6496,8565,2484,0
6497,9080,4018,0
6498,7724,8702,0
6499,1380,906,0
6500,4382,5633,0
6501,2736,1321,0
6502,721,7485,0
6503,5401,7010,0
6504,8514,7446,0
6505,5455,7835,0
6506,3717,3441,0
6507,2701,7999,0
6508,6020,8743,0
6509,8917,8225,0
6510,7602,3139,0
6511,5937,739,0
6512,840,1691,0
6513,7952,5147,0
6514,2515,7157,0
6515,8109,8713,0
6516,7651,741,0
6517,3361,4195,0
6518,9123,3616,0
6519,6994,4653,0
6520,4175,4507,0
6521,3168,3434,0
6522,269,986,0
6523,8834,6386,0
6524,1671,2592,0
6525,1906,7279,0
6526,7000,3669,0
6527,9138,3546,0
6528,2825,7483,0
6529,1141,6203,0
6530,183,7222,0
6531,8955,523,0
6532,9470,6411,0
6533,1808,7966,0
6534,3493,4248,0
6535,4907,6485,0
6536,6755,3126,0
6537,9155,3092,0
6538,1488,546,0
6539,8420,5572,0
6540,7477,135,0
6541,6171,4435,0
6542,7932,6781,0
6543,972,2050,0
6544,62,8647,0
6545,4678,8003,0
6546,8675,5480,0
6547,9975,7102,0
6548,6516,2493,0
6549,3493,7279,0
6550,403,7310,0
6551,3376,7472,0
6552,4219,4900,0
6553,2810,4315,0
6554,548,590,0
6555,9688,7854,0
6556,9774,8365,0
6557,6639,393,0
6558,3236,4520,0
6559,6141,522,0
6560,7474,9854,0
6561,9116,3907,0
6562,6618,6131,0
6563,4674,3755,0
6564,8989,6689,0
6565,3072,9233,0
